sentence,label
If it were silly.,0
woe,0
There are a lot of not-so-funny gags.,0
Is that different from a hollywood romance?,0
"There are no easy answers, but there is a compelling investigation of faith versus intellect.",1
They become a mother/daughter pair.,1
It's more depressing than entertaining.,0
Takes hold and grips hard.,1
"It is slow, predictable and not very amusing.",0
It is drowned in a sea of visual and verbal clich̩s.,0
"There are magic and whimsy for children, a romance for teenagers, and an argument about death for adults.",1
They were at home watching that movie.,0
"For a lesson in scratching, but also for the passion, see it.",1
misses its feelings.,0
At a cinema.,1
There are a lot of clich̩s and borrowed images about morality.,0
succeeds mostly,1
Too simple.,0
Good things happen to bad people.,0
smith finds amusing juxtapositions that justify his exercise.,1
9 seconds of jesse helms is tiresome.,0
The world cinema's most gifted artists.,1
Is the film director named kithie lee gifford.,0
It is amusing but not as funny.,1
French films are quirky.,1
It was funny to see how much more time and labor is spent on the illusion of work than on actual work.,1
The scariest movie about tattoos was made.,1
It is beyond playing fair with the audience and offers nothing more than a bait and switch.,0
"It is a bomb, though the impostor deviously adopts the guise of a modern motion picture.",0
"Please not only the fanatical followers on either side, but also people who have no idea about the subject.",1
"This is a movie that starts out good, then gets boring, and then becomes unwatchable.",0
Arliss Howard's directorial debut was big bad love.,1
It is below expectations.,0
A good noir.,1
"It's familiar and predictable, and 1/3 of it might have come from a xerox machine.",0
There was a lot of it.,0
It may be necessary to keep looking.,0
Enough excitement and energy.,1
Is the word wow from Russia?,1
It was dreadful.,0
Bad alternative music and clich̩s.,0
There are some minor flaws.,0
tumbleweeds,0
Complete wash.,0
That is neither completely enlightening.,0
The play was only ever walked between farcical and detestable.,0
The tumult of maudlin tragedy does not overcome spain's greatest star wattage.,0
You are confused as to whether you have seen pornography or a documentary.,0
Cash is more valuable than credibility.,0
It was extravagant.,1
"A good time, wall-to-wall.",1
"She tries to resuscitate the fun-loving libertine lost somewhere inside the conservative, handbag-clutching sarandon, by wearing all leather pants and augmented boobs.",1
It's bold presentation is definitely subversive.,1
puzzling,0
Can act better than the other.,0
It is possible to please both the fanatical adherents on either side and also people who know nothing about the subject who are not interested.,1
A little movie.,0
The feathers come up short.,0
A feature film is fun to watch.,1
directorial tour,1
The inherent absurdity of ganesh's rise.,0
Nolan proves that he can cross swords with the best of them and helm a more traditionally plotted popcorn thriller while surrendering little of his intellectual rigor or creative composure.,1
It was delicious and lurid.,1
It was an understatement.,0
There are few moments of joy rising above the tired material.,0
revolution # 9 is a compelling story.,1
"A timid, soggy near miss.",0
And funky look.,1
It looks like a masterpiece.,1
"The sum of all fears seems more tacky and reprehensible, manipulating our collective fear without bestowing the subject with the intelligence or sincerity it deserves.",0
The big scene is a man shot out of a cannon into a vat of ice cream.,0
A),1
It's funny.,1
The four primary actors acted well.,1
The components combine into one terrific story with lots of laughs.,1
It's good to say some of the dialogue with a straight face.,1
Winning performances and effecting moments are offered.,1
The beginning gets bogged down over 140 minutes.,0
This is an adventure.,1
As a pale successor.,0
Desperate mistake.,0
"This film is well-meaning, beautifully produced, but it is not good enough for a high-powered star.",1
"The audience was chuckling at all the wrong times, and that is a bad sign when they are supposed to be having a heart attack.",0
A great performance from ian holm.,1
A portrait that is thoughtful and affecting.,1
Does it bother you that you fixate on a far corner of the screen?,0
It's worth checking it out at theaters.,1
The pierce brosnan james bond is the best.,1
The deepest part of the planet.,0
A piece of work filled with love for the movies of the 1960s.,1
An interesting story.,1
It feels like four hours.,0
"It's called magic realism or surrealism, but it's not real and it floats beyond reality with a certain degree of wit and dignity.",1
Survive a screening with little harm done.,1
I think the film works since I found myself howling more than cringing.,1
It is clever and offbeat.,1
If you enjoy being rewarded by a script that assumes you are not very bright.,0
subtle ironies and visual devices convey point of view,1
It seems contrived and secondhand.,0
I could have looked into my future and seen how bad this movie was.,0
seriously intended.,1
It goes on for many more paths than we started with.,1
This is a way of putting flimsy flicks like this behind bars.,0
"proficient, dull.",0
"It is a kind, unapologetic, sweetheart of a movie, and mandy moore leaves a positive impression.",1
There is an excellent 90-minute film here.,1
Absolutely wonderful.,1
The indian film culture allows Americans to finally enjoy it.,1
Creative.,1
It serves as a thin moral to a knowing fable.,0
A picture shows an american tragedy.,1
The commercial for Britney's latest album is an hour and a half long.,0
The tapestry is politically charged.,1
richly.,1
majestic,1
Its parade of characters are always wasted.,0
"If religious films are part of your bailiwick, stay away.",0
Two actors who do everything they can to create characters who are sweet and believable are defeated by a screenplay that forces them into bizarre behavior.,0
It's a mindless action flick with a twist that's better suited to video viewing.,0
Its conclusion was provocative.,1
His performance as bond in die another day was flawless.,1
There was an intensely lived time filled with nervous energy and moral ambiguity.,1
He has at least one more story to tell.,1
In its script and execution it is a remarkably original work.,1
The pretty woman wanted to be the sweet cinderella story.,1
The sketchiest of the caption.,0
