sentence,label
The movie has a brain.,1
A sentimental hybrid that could benefit from the specificity of its name.,1
There are flashes of mordant humor.,1
He was the one who had the guts to confront it.,1
It was juicy.,1
He creates something.,1
It is an enjoyable film.,1
Going quickly.,1
Only obscure the message.,0
unhappy,0
A fan of comic books.,1
somewhat flawed.,0
It was rude and offensive.,0
It's too original to be ignored.,1
No wise men will be following it.,0
"I don't know if it will turn bill paxton into an a-list director, but he can rest assured that he's made at least one fine horror movie.",1
"narc beats new life into it by taking a walking-dead, cop-movie subgenre.",1
exceeds expectations,1
It was hugely imaginative and successful.,1
A sad and boring exercise in which a straight guy has to dress up in drag is even worse than the title suggests.,0
I've been trying to forget.,0
"It is recommended as a dentist's waiting room, complete with soothing muzak.",0
nonsensical and formulaic.,0
It was pivotal.,1
"Natural acting, first-class.",1
It's too tragic.,0
This drama will move you.,1
The awkwardness of the interplay between chan and hewitt is too much.,0
It should be interesting.,1
A guiltless film for an evening out.,1
It unfolds predictably.,0
It was worth seven bucks.,1
It is meaningless and vapid.,0
Sight gags.,0
An excuse to eat popcorn is a pleasant distraction.,1
Each one of these people stands out.,1
The music is fine.,1
It is one of the best date movies.,1
The soap opera is a feature film.,0
triple x is a bad dude.,1
This wouldn't connect with me and would require another viewing.,0
It was eerily suspenseful.,1
It is suitable for summer entertainment that doesn't require a lot of thought.,1
It's a great cinematic polemic.,1
Most films with this theme are similar.,1
The imax system is amazing.,1
Flat dialogue.,0
There were moments of creativity and interaction.,1
Not all of the stories work and the ones that do are scattered at best.,0
Special effects are some of the best.,1
Good things can come in huge packages.,1
A female friendship that is more complex and honest than anything depicted in a movie is offered.,1
A film that is funny.,1
millions of fans,1
It's callow,0
It contains very few laughs and little surprises.,0
I wonder if lawrence dislikes criticism so much he doesn't evaluate his own work.,0
The tradition of food movies has an entree.,1
It is so tired.,0
A powerful study.,1
Howard and his co-stars are committed to their work.,1
"Sometimes sad, sometimes horrifying and sometimes inspiring film.",1
promises offers a glimpse into the struggles of the people of the middle east.,1
A crowd pleaser that makes you happy.,1
There are screenwriting cliches that sink it faster than a ship.,0
Make a bigger splash.,1
The plot is thin soon.,0
His own preoccupations and obsessions.,1
heroic,1
", unfaithful is an intimate and universal cinema.",1
The music special has something more special behind it because it is music that helped change a nation and didn't sell a lot of records.,1
A film with a questioning heart is more stately than any contemporary movie this year.,1
The burning man ethos is an appealing blend of counter-cultural ideals and hedonistic creativity.,1
It sustains an enjoyable level of ridiculousness.,1
"There is a certain sense of experimentation in this film that doesn't always work, but it is still compelling.",1
It's either deep or deep.,1
lacking a sense of commitment,0
The more outrageous bits achieve an almost fatheraist intensity.,1
It is rigid and.,0
"merely tosses around sex toys and offers half-hearted paeans to empowerment that are frequently undercut by the brutality of the jokes, most at women's expense.",0
Santa gives gifts to grownups.,1
There is a genuine co-operative interaction.,1
And dreary.,0
The journey is spiritual.,1
Not well enough.,0
"grant is quite amusing, but the hollowness of the character he plays keeps him at arm's length.",0
The case of a pregnant premise being wasted by a script that takes few chances and doesn't give any feedback is similar to that of a film.,0
This idea is brand new.,0
A way of gently swaying back and forth as it cradles its characters.,1
Falling into the trap.,0
The target audience for a college comedy is graduates of junior high school.,0
"It's just as endearing and easy to watch, just with muscles and more smarts.",1
Super troopers suffers because it doesn't have enough vices to merit its 103-minute length.,0
Enjoyably fast moving.,1
Unsubtle and hollywood-predictable.,0
The gantz brothers were ordinary.,0
His trademark grin.,1
The group's playful spark.,1
"Despite several attempts at lengthy dialogue scenes, one eventually resents having to inhale this gutter romancer's secondhand material.",0
claude chabrol's camera has a way of swaying back and forth as it cradles its characters and veils tension beneath its tender movements.,1
It makes a good impression.,1
He is going to be the 21st century's new conan and will make a splash even greater than arnold schwarzenegger.,1
It's nice to see piscopo again.,1
elegance,1
It was so inventive that it was grotesque.,1
It raises some worthwhile themes while delivering a wholesome fantasy for kids.,1
entertain or inspire its viewers.,1
"More than that, it does truth telling.",0
An in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends.,1
There is all the energy of a young kitten.,1
There is no new christmas carols this year so it's a perfect family film to watch.,1
It is important to remind us of how bad a motion picture can be.,0
It has subjects a little longer.,1
nicholson's performance is wonderful.,1
Fans of sandler's comic taste may find it boring.,0
"terry is a sort of geriatric dirty harry, which will please eastwood's loyal fans, and suits the story because our hero must ride roughshod over incompetent cops to get his man.",1
It is hartley's least accessible thing yet.,0
For happiness.,1
The film was reworked to target young males in the throes of their first full flush of testosterone.,0
wilde's droll musings help overcome its weaknesses.,1
The film has flaws and accept them.,1
An intelligent romantic drama.,1
The characters in slackers are hilarious for anyone who has reached puberty.,0
It looked as desirable as possible.,1
"If the film has a problem, you want the story to go on and on.",1
A method of filmmaking that is experimental is alienating the mainstream audience.,0
A penetrating exploration.,1
It is a beautiful and minimalist film poem.,1
Fine acting moments.,1
