sentence,label
The question remains whether John will be attending the conference.,1
Have you seen where did the cat hide?,0
Has she known if Mary will work for Microsoft?,0
Is Mary not going to attend the meeting?,1
Is it not the case that Marie has already submitted her report?,1
Hasn't Tom ever visited Paris?,1
Shouldn't Mary be studying for her exam?,1
Why didn't John buy the tickets in advance?,1
Why haven't you finished your homework yet?,1
Haven't they finished the project yet?,1
Hasn't Sue been studying for her exam?,1
Did not Mary ever visit the museum?,0
Why not Mary taste the soup?,0
Shouldn't Sarah have finished her project by now?,0
Does not the cat chase the mouse?,0
Did not they finish their homework on time?,0
Running quickly through the park Sarah spotted.,0
The dog chased the park.,0
The teacher explained that if the students studied harder they would pass the exam.,1
The cat chased the mouse under the table where Sarah hid her favorite toy.,0
The race will be won by her.,1
The book read last night by him.,0
Elmer baked the cookies and Sarah did too bake the cookies.,1
They want to buy three cars and.,1
It is important to understand the connection among these various concepts.,1
John not eating pizza for dinner.,0
Not only did she fail the exam but also she forgot to submit her assignment.,0
Mary was not liked by John.,1
Sarah has been studying French for three years while Peter has only just started learning Spanish.,1
Will Mary really not attend the concert?,1
Not only did she not attend the meeting but she also didn't inform anyone about her absence.,0
The treaty will indeed be endorsed by him.,1
She will not attend the meeting; and neither will he.,1
It is believed by John that Bill has departed.,1
Mary wondered if Peter had arrived.,1
Mary couldn't decide whether to go for a run or stay home and watch TV.,1
Mary had been considering going to the party.,1
They ate those delicious three cakes.,0
Running through the park Sarah waved enthusiastically.,0
The package was delivered to John by Mary.,1
The cat chased the mouse under the table.,1
John bought Sarah a present for her birthday.,1
The red balloon flew over the fence.,0
The happiness danced in the park.,0
They ran across the field.,0
The children placed their toys under the bed.,1
It is believed by us that Mary arrived late.,1
The book on the table read.,0
If Sarah had studied harder she might have passed the exam.,0
I am curious if Sarah has arrived at the party yet.,1
I am curious about whether Mary will attend the party.,1
They believe him to be the culprit.,0
After the meeting ended John came in.,1
After finishing his coffee John left the cafe.,1
The cat chased the mouse under the table.,1
When she saw the spider she screamed and ran away from it.,1
The toddler couldn't even reach the cookie jar on the top shelf!,1
John's cat scratched John's leg while John was petting it.,0
Mary can barely swim across the pool!,1
The teacher explained that the test would be postponed.,1
The student whom the professor recommended for the scholarship received it.,1
The cake baked itself in the oven.,0
The dog chased by themselves in the park.,0
They must finish the project by Friday.,1
Mary will be writing a letter to him next month.,1
The old oak tree and the small birch sapling stand tall in the meadow.,1
The students competed against one another in the spelling bee.,1
Every one of the girls danced with the other girls.,1
The girl admires herself in the mirror.,1
The cat is watching yourself.,0
The cat is playing with themselves.,0
Each of the girls like themselves.,1
The dog chases themselves.,0
Every student in the class completed his or her assignment on time.,1
The cat drinks the milk every morning.,1
Them saw themselves in the mirror.,0
The dog's barking at the mailman startled the neighbors.,1
The teacher observed the students' consistent improvement in their writing skills.,1
The teacher observed the students' consistent lack of motivation during the lesson.,1
The dog sensed the cat's sneaky observation of itself.,0
Mary believed that John was talking to himself in the mirror.,0
The children enjoyed playing with the new toys by themselves.,1
The teacher handed the students assignments that they had completed themselves.,1
John persuaded Mary to watch him.,0
The professor observed that the students diligently completed their assignments on time.,1
Only Sarah and I attended the meeting.,1
